program,log_probability
"and(three(triangle),one(dots,(0)))",-12.177673171008477
"and(three(triangle),one(dots,(1)))",-12.177673171008477
"and(three(triangle),one(dots,(2)))",-12.177673171008477
"and(three(triangle),two(square,(0,1)))",-12.177673171008477
"and(three(triangle),two(square,(0,2)))",-12.177673171008477
"and(three(triangle),two(square,(1,2)))",-12.177673171008477
"and(three(triangle),two(circle,(0,1)))",-12.177673171008477
"and(three(triangle),two(circle,(0,2)))",-12.177673171008477
"and(three(triangle),two(circle,(1,2)))",-12.177673171008477
"and(three(triangle),two(triangle,(0,1)))",-12.177673171008477
"and(three(triangle),two(triangle,(0,2)))",-12.177673171008477
"and(three(plain),two(stripes,(1,2)))",-12.177673171008477
"and(three(plain),two(stripes,(0,2)))",-12.177673171008477
"and(three(plain),two(stripes,(0,1)))",-12.177673171008477
"and(three(plain),two(square,(0,1)))",-12.177673171008477
"and(three(plain),one(dots,(1)))",-12.177673171008477
"and(three(plain),one(dots,(0)))",-12.177673171008477
"and(three(plain),one(stripes,(2)))",-12.177673171008477
"and(three(plain),one(stripes,(1)))",-12.177673171008477
"and(three(plain),one(stripes,(0)))",-12.177673171008477
"and(three(plain),one(plain,(2)))",-12.177673171008477
"and(three(plain),one(plain,(1)))",-12.177673171008477
"and(three(plain),one(plain,(0)))",-12.177673171008477
"and(three(plain),one(high,(2)))",-12.177673171008477
"and(three(plain),one(high,(1)))",-12.177673171008477
"and(three(plain),one(high,(0)))",-12.177673171008477
"and(three(plain),one(medium,(2)))",-12.177673171008477
"and(three(plain),one(medium,(1)))",-12.177673171008477
"and(three(plain),one(medium,(0)))",-12.177673171008477
"and(three(plain),one(low,(2)))",-12.177673171008477
"and(three(plain),one(low,(1)))",-12.177673171008477
"and(three(plain),one(low,(0)))",-12.177673171008477
"and(three(plain),one(dots,(2)))",-12.177673171008477
"and(three(plain),two(square,(0,2)))",-12.177673171008477
"and(three(plain),two(plain,(1,2)))",-12.177673171008477
"and(three(plain),two(square,(1,2)))",-12.177673171008477
"and(three(plain),two(plain,(0,2)))",-12.177673171008477
"and(three(plain),two(plain,(0,1)))",-12.177673171008477
"and(three(plain),two(high,(1,2)))",-12.177673171008477
"and(three(plain),two(high,(0,2)))",-12.177673171008477
"and(three(plain),two(high,(0,1)))",-12.177673171008477
"and(three(plain),two(medium,(1,2)))",-12.177673171008477
"and(three(plain),two(medium,(0,2)))",-12.177673171008477
"and(three(plain),two(medium,(0,1)))",-12.177673171008477
"and(three(plain),two(low,(1,2)))",-12.177673171008477
"and(three(plain),two(low,(0,2)))",-12.177673171008477
"and(three(plain),two(low,(0,1)))",-12.177673171008477
"and(three(plain),two(triangle,(1,2)))",-12.177673171008477
"and(three(plain),two(triangle,(0,2)))",-12.177673171008477
"and(three(plain),two(triangle,(0,1)))",-12.177673171008477
"and(three(plain),two(circle,(1,2)))",-12.177673171008477
"and(three(plain),two(circle,(0,2)))",-12.177673171008477
"and(three(plain),two(circle,(0,1)))",-12.177673171008477
"and(three(stripes),one(circle,(2)))",-12.177673171008477
"and(three(stripes),one(triangle,(0)))",-12.177673171008477
"and(three(stripes),one(triangle,(1)))",-12.177673171008477
"and(three(triangle),one(triangle,(1)))",-12.177673171008477
"and(three(triangle),one(low,(0)))",-12.177673171008477
"and(three(triangle),one(low,(1)))",-12.177673171008477
"and(three(triangle),one(low,(2)))",-12.177673171008477
"and(three(triangle),one(medium,(0)))",-12.177673171008477
"and(three(triangle),one(medium,(1)))",-12.177673171008477
"and(three(triangle),one(medium,(2)))",-12.177673171008477
"and(three(triangle),one(high,(0)))",-12.177673171008477
"and(three(triangle),one(high,(1)))",-12.177673171008477
"and(three(triangle),one(high,(2)))",-12.177673171008477
"and(three(triangle),one(plain,(0)))",-12.177673171008477
"and(three(triangle),one(plain,(1)))",-12.177673171008477
"and(three(triangle),one(plain,(2)))",-12.177673171008477
"and(three(triangle),one(stripes,(0)))",-12.177673171008477
"and(three(triangle),one(stripes,(1)))",-12.177673171008477
"and(three(stripes),two(dots,(1,2)))",-12.177673171008477
"and(three(stripes),two(dots,(0,2)))",-12.177673171008477
"and(three(stripes),two(dots,(0,1)))",-12.177673171008477
"and(three(triangle),one(triangle,(2)))",-12.177673171008477
"and(three(triangle),one(triangle,(0)))",-12.177673171008477
"and(three(stripes),two(stripes,(0,2)))",-12.177673171008477
"and(three(triangle),one(circle,(2)))",-12.177673171008477
"and(three(dots),one(low,(2)))",-12.177673171008477
"and(three(dots),one(low,(1)))",-12.177673171008477
"and(three(dots),one(low,(0)))",-12.177673171008477
"and(three(dots),one(triangle,(2)))",-12.177673171008477
"and(three(dots),one(triangle,(1)))",-12.177673171008477
"and(three(dots),one(triangle,(0)))",-12.177673171008477
"and(three(dots),one(circle,(2)))",-12.177673171008477
"and(three(dots),one(circle,(1)))",-12.177673171008477
"and(three(dots),one(circle,(0)))",-12.177673171008477
"and(three(dots),one(square,(2)))",-12.177673171008477
"and(three(dots),one(square,(1)))",-12.177673171008477
"and(three(dots),one(square,(0)))",-12.177673171008477
"and(three(triangle),one(square,(0)))",-12.177673171008477
"and(three(triangle),one(square,(1)))",-12.177673171008477
"and(three(triangle),one(square,(2)))",-12.177673171008477
"and(three(triangle),one(circle,(0)))",-12.177673171008477
"and(three(triangle),one(circle,(1)))",-12.177673171008477
"and(three(stripes),two(stripes,(1,2)))",-12.177673171008477
"and(three(stripes),two(stripes,(0,1)))",-12.177673171008477
"and(three(stripes),one(triangle,(2)))",-12.177673171008477
"and(three(stripes),two(square,(0,1)))",-12.177673171008477
"and(three(stripes),one(dots,(1)))",-12.177673171008477
"and(three(stripes),one(dots,(0)))",-12.177673171008477
"and(three(stripes),one(stripes,(2)))",-12.177673171008477
"and(three(stripes),one(stripes,(1)))",-12.177673171008477
"and(three(stripes),one(stripes,(0)))",-12.177673171008477
"and(three(stripes),one(plain,(2)))",-12.177673171008477
"and(three(stripes),one(plain,(1)))",-12.177673171008477
"and(three(stripes),one(plain,(0)))",-12.177673171008477
"and(three(stripes),one(high,(2)))",-12.177673171008477
"and(three(stripes),one(high,(1)))",-12.177673171008477
"and(three(stripes),one(high,(0)))",-12.177673171008477
"and(three(stripes),one(medium,(2)))",-12.177673171008477
"and(three(stripes),one(medium,(1)))",-12.177673171008477
"and(three(stripes),one(medium,(0)))",-12.177673171008477
"and(three(stripes),one(low,(2)))",-12.177673171008477
"and(three(stripes),one(low,(1)))",-12.177673171008477
"and(three(stripes),one(low,(0)))",-12.177673171008477
"and(three(stripes),one(dots,(2)))",-12.177673171008477
"and(three(stripes),two(square,(0,2)))",-12.177673171008477
"and(three(stripes),two(plain,(1,2)))",-12.177673171008477
"and(three(stripes),two(square,(1,2)))",-12.177673171008477
"and(three(stripes),two(plain,(0,2)))",-12.177673171008477
"and(three(stripes),two(plain,(0,1)))",-12.177673171008477
"and(three(stripes),two(high,(1,2)))",-12.177673171008477
"and(three(stripes),two(high,(0,2)))",-12.177673171008477
"and(three(stripes),two(high,(0,1)))",-12.177673171008477
"and(three(stripes),two(medium,(1,2)))",-12.177673171008477
"and(three(stripes),two(medium,(0,2)))",-12.177673171008477
"and(three(stripes),two(medium,(0,1)))",-12.177673171008477
"and(three(stripes),two(low,(1,2)))",-12.177673171008477
"and(three(stripes),two(low,(0,2)))",-12.177673171008477
"and(three(stripes),two(low,(0,1)))",-12.177673171008477
"and(three(stripes),two(triangle,(1,2)))",-12.177673171008477
"and(three(stripes),two(triangle,(0,2)))",-12.177673171008477
"and(three(stripes),two(triangle,(0,1)))",-12.177673171008477
"and(three(stripes),two(circle,(1,2)))",-12.177673171008477
"and(three(stripes),two(circle,(0,2)))",-12.177673171008477
"and(three(stripes),two(circle,(0,1)))",-12.177673171008477
"and(three(plain),one(triangle,(2)))",-12.177673171008477
"and(three(plain),one(triangle,(0)))",-12.177673171008477
"and(two(high),two(square,(0,2)))",-12.177673171008477
"and(three(medium),one(square,(0)))",-12.177673171008477
"and(three(low),two(plain,(0,2)))",-12.177673171008477
"and(three(low),two(plain,(1,2)))",-12.177673171008477
"and(three(low),two(stripes,(0,1)))",-12.177673171008477
"and(three(low),two(stripes,(0,2)))",-12.177673171008477
"and(three(low),two(stripes,(1,2)))",-12.177673171008477
"and(three(low),two(dots,(0,1)))",-12.177673171008477
"and(three(low),two(dots,(0,2)))",-12.177673171008477
"and(three(low),two(dots,(1,2)))",-12.177673171008477
"and(three(medium),one(square,(1)))",-12.177673171008477
"and(three(plain),one(circle,(2)))",-12.177673171008477
"and(three(medium),one(square,(2)))",-12.177673171008477
"and(three(medium),one(circle,(0)))",-12.177673171008477
"and(three(medium),one(circle,(1)))",-12.177673171008477
"and(three(medium),one(circle,(2)))",-12.177673171008477
"and(three(medium),one(triangle,(0)))",-12.177673171008477
"and(three(medium),one(triangle,(1)))",-12.177673171008477
"and(three(medium),two(dots,(1,2)))",-12.177673171008477
"and(three(medium),two(dots,(0,2)))",-12.177673171008477
"and(three(low),two(plain,(0,1)))",-12.177673171008477
"and(three(low),two(high,(1,2)))",-12.177673171008477
"and(three(low),two(high,(0,2)))",-12.177673171008477
"and(three(low),two(high,(0,1)))",-12.177673171008477
"and(three(high),one(medium,(2)))",-12.177673171008477
"and(three(high),one(medium,(1)))",-12.177673171008477
"and(three(high),one(medium,(0)))",-12.177673171008477
"and(three(high),one(low,(2)))",-12.177673171008477
"and(three(high),one(low,(1)))",-12.177673171008477
"and(three(high),one(low,(0)))",-12.177673171008477
"and(three(high),one(triangle,(2)))",-12.177673171008477
"and(three(high),one(triangle,(1)))",-12.177673171008477
"and(three(high),one(triangle,(0)))",-12.177673171008477
"and(three(high),one(circle,(2)))",-12.177673171008477
"and(three(high),one(circle,(1)))",-12.177673171008477
"and(three(high),one(circle,(0)))",-12.177673171008477
"and(three(high),one(square,(2)))",-12.177673171008477
"and(three(high),one(square,(1)))",-12.177673171008477
"and(three(high),one(square,(0)))",-12.177673171008477
"and(three(low),two(medium,(0,2)))",-12.177673171008477
"and(three(low),two(medium,(1,2)))",-12.177673171008477
"and(three(medium),two(dots,(0,1)))",-12.177673171008477
"and(three(medium),two(stripes,(1,2)))",-12.177673171008477
"and(three(medium),two(stripes,(0,2)))",-12.177673171008477
"and(three(medium),two(square,(0,2)))",-12.177673171008477
"and(three(medium),one(dots,(2)))",-12.177673171008477
"and(three(medium),one(dots,(1)))",-12.177673171008477
"and(three(medium),one(dots,(0)))",-12.177673171008477
"and(three(medium),one(stripes,(2)))",-12.177673171008477
"and(three(medium),one(stripes,(1)))",-12.177673171008477
"and(three(medium),one(stripes,(0)))",-12.177673171008477
"and(three(medium),one(plain,(2)))",-12.177673171008477
"and(three(medium),one(plain,(1)))",-12.177673171008477
"and(three(medium),one(plain,(0)))",-12.177673171008477
"and(three(medium),one(high,(2)))",-12.177673171008477
"and(three(medium),one(high,(1)))",-12.177673171008477
"and(three(medium),one(high,(0)))",-12.177673171008477
"and(three(medium),one(medium,(2)))",-12.177673171008477
"and(three(medium),one(medium,(1)))",-12.177673171008477
"and(three(medium),one(medium,(0)))",-12.177673171008477
"and(three(medium),one(low,(2)))",-12.177673171008477
"and(three(medium),one(low,(1)))",-12.177673171008477
"and(three(medium),two(square,(0,1)))",-12.177673171008477
"and(three(medium),two(square,(1,2)))",-12.177673171008477
"and(three(medium),two(stripes,(0,1)))",-12.177673171008477
"and(three(medium),two(circle,(0,1)))",-12.177673171008477
"and(three(medium),two(plain,(1,2)))",-12.177673171008477
"and(three(medium),two(plain,(0,2)))",-12.177673171008477
"and(three(medium),two(plain,(0,1)))",-12.177673171008477
"and(three(medium),two(high,(1,2)))",-12.177673171008477
"and(three(medium),two(high,(0,2)))",-12.177673171008477
"and(three(medium),two(high,(0,1)))",-12.177673171008477
"and(three(medium),two(medium,(1,2)))",-12.177673171008477
"and(three(medium),two(medium,(0,2)))",-12.177673171008477
"and(three(medium),two(medium,(0,1)))",-12.177673171008477
"and(three(medium),two(low,(1,2)))",-12.177673171008477
"and(three(medium),two(low,(0,2)))",-12.177673171008477
"and(three(medium),two(low,(0,1)))",-12.177673171008477
"and(three(medium),two(triangle,(1,2)))",-12.177673171008477
"and(three(medium),two(triangle,(0,2)))",-12.177673171008477
"and(three(medium),two(triangle,(0,1)))",-12.177673171008477
"and(three(medium),two(circle,(1,2)))",-12.177673171008477
"and(three(medium),two(circle,(0,2)))",-12.177673171008477
"and(three(high),one(high,(0)))",-12.177673171008477
"and(three(high),one(high,(1)))",-12.177673171008477
"and(three(high),one(high,(2)))",-12.177673171008477
"and(three(low),one(medium,(2)))",-12.177673171008477
"and(three(low),one(high,(1)))",-12.177673171008477
"and(three(low),one(high,(2)))",-12.177673171008477
"and(three(low),one(plain,(0)))",-12.177673171008477
"and(three(low),one(plain,(1)))",-12.177673171008477
"and(three(low),one(plain,(2)))",-12.177673171008477
"and(three(low),one(stripes,(0)))",-12.177673171008477
"and(three(low),one(stripes,(1)))",-12.177673171008477
"and(three(low),one(stripes,(2)))",-12.177673171008477
"and(three(low),one(dots,(0)))",-12.177673171008477
"and(three(low),one(dots,(1)))",-12.177673171008477
"and(three(low),one(dots,(2)))",-12.177673171008477
"and(three(low),two(square,(0,1)))",-12.177673171008477
"and(three(low),two(square,(0,2)))",-12.177673171008477
"and(three(low),two(square,(1,2)))",-12.177673171008477
"and(three(low),two(circle,(0,1)))",-12.177673171008477
"and(three(low),two(circle,(0,2)))",-12.177673171008477
"and(three(low),two(circle,(1,2)))",-12.177673171008477
"and(three(low),one(high,(0)))",-12.177673171008477
"and(three(low),one(medium,(1)))",-12.177673171008477
"and(three(low),two(triangle,(0,2)))",-12.177673171008477
"and(three(low),one(medium,(0)))",-12.177673171008477
"and(three(plain),one(circle,(1)))",-12.177673171008477
"and(three(plain),one(circle,(0)))",-12.177673171008477
"and(three(plain),one(square,(2)))",-12.177673171008477
"and(three(plain),one(square,(1)))",-12.177673171008477
"and(three(plain),one(square,(0)))",-12.177673171008477
"and(three(low),one(square,(0)))",-12.177673171008477
"and(three(low),one(square,(1)))",-12.177673171008477
"and(three(low),one(square,(2)))",-12.177673171008477
"and(three(low),one(circle,(0)))",-12.177673171008477
"and(three(low),one(circle,(1)))",-12.177673171008477
"and(three(low),one(circle,(2)))",-12.177673171008477
"and(three(low),one(triangle,(0)))",-12.177673171008477
"and(three(low),one(triangle,(1)))",-12.177673171008477
"and(three(low),one(triangle,(2)))",-12.177673171008477
"and(three(low),one(low,(0)))",-12.177673171008477
"and(three(low),one(low,(1)))",-12.177673171008477
"and(three(low),one(low,(2)))",-12.177673171008477
"and(three(low),two(triangle,(0,1)))",-12.177673171008477
"and(three(low),two(triangle,(1,2)))",-12.177673171008477
"and(three(high),one(plain,(0)))",-12.177673171008477
"and(three(high),two(low,(0,2)))",-12.177673171008477
"and(three(high),two(triangle,(1,2)))",-12.177673171008477
"and(three(high),two(triangle,(0,2)))",-12.177673171008477
"and(three(high),two(triangle,(0,1)))",-12.177673171008477
"and(three(high),two(circle,(1,2)))",-12.177673171008477
"and(three(high),two(circle,(0,2)))",-12.177673171008477
"and(three(high),two(circle,(0,1)))",-12.177673171008477
"and(three(high),two(square,(1,2)))",-12.177673171008477
"and(three(high),two(square,(0,2)))",-12.177673171008477
"and(three(high),two(square,(0,1)))",-12.177673171008477
"and(three(high),one(dots,(2)))",-12.177673171008477
"and(three(high),one(dots,(1)))",-12.177673171008477
"and(three(high),one(dots,(0)))",-12.177673171008477
"and(three(high),one(stripes,(2)))",-12.177673171008477
"and(three(high),one(stripes,(1)))",-12.177673171008477
"and(three(high),one(stripes,(0)))",-12.177673171008477
"and(three(high),one(plain,(2)))",-12.177673171008477
"and(three(high),one(plain,(1)))",-12.177673171008477
"and(three(high),two(low,(0,1)))",-12.177673171008477
"and(three(high),two(low,(1,2)))",-12.177673171008477
"and(three(low),two(low,(0,1)))",-12.177673171008477
"and(three(high),two(medium,(0,1)))",-12.177673171008477
"and(three(low),two(low,(0,2)))",-12.177673171008477
"and(three(low),two(low,(1,2)))",-12.177673171008477
"and(three(low),two(medium,(0,1)))",-12.177673171008477
"and(three(high),two(dots,(1,2)))",-12.177673171008477
"and(three(high),two(dots,(0,2)))",-12.177673171008477
"and(three(high),two(dots,(0,1)))",-12.177673171008477
